pdb_id,chains,clusters,release_date
5nc9,"['A', 'B', 'C', 'D']","[967, 967, 967, 967]",20180221
5wk0,['A'],[6120],20180221
6azq,"['G', 'H', 'C', 'D']","[6389, 6389, 6389, 6389]",20180221
5n1p,['B'],[967],20180221
5g6u,"['A', 'B', 'C', 'D']","[7524, 7524, 7524, 7524]",20180221
6b5e,"['A', 'B', 'F', 'H']","[6394, 6394, 6394, 6394]",20180221
5nxu,"['A', 'B', 'C']","[3244, 3244, 3244]",20180221
5x45,['D'],[6151],20180221
5uz8,['A'],[6022],20180228
5n1t,"['A', 'B', 'M', 'W']","[5775, 5776, 5777, 5777]",20180228
5nqz,['A'],[4870],20180228
5x6j,['A'],[4292],20180228
5n5p,"['C', 'D']","[3626, 5785]",20180228
5xgx,"['A', 'B']","[462, 462]",20180228
5orj,"['B', 'A']","[10181, 10181]",20180228
6eyt,['B'],[5366],20180228
5uxm,['A'],[6431],20180228
6f28,['B'],[2095],20180228
6c2w,"['A', 'B']","[5204, 6463]",20180228
5ux1,['B'],[8062],20180228
5ol0,"['A', 'B', 'C', 'D']","[5894, 5895, 6273, 6273]",20180228
5ux2,['A'],[6021],20180228
6bt0,['B'],[2951],20180228
5z6o,['A'],[3295],20180228
5x7u,['A'],[6306],20180228
5mvo,"['A', 'B', 'C']","[5765, 5765, 5765]",20180228
5xwd,"['A', 'H', 'D']","[6218, 8700, 9029]",20180228
5mwa,['A'],[5768],20180228
5n7y,"['A', 'C']","[5789, 5789]",20180228
5xfm,['D'],[6175],20180228
5v2d,['C'],[6028],20180307
5wpp,"['A', 'B']","[6353, 6353]",20180307
6asc,"['A', 'B']","[4304, 4304]",20180307
5xil,['A'],[8162],20180307
5uqz,['A'],[6475],20180307
6cau,['A'],[6476],20180307
6br5,['A'],[6438],20180307
5wpr,['A'],[6353],20180307
6ck7,"['A', 'B']","[2366, 2366]",20180307
5npu,['C'],[427],20180307
5v3j,['E'],[6029],20180307
6eom,['A'],[6624],20180307
5kiw,"['A', 'B', 'C', 'D']","[5589, 5590, 8846, 8846]",20180307
5xip,"['A', 'B']","[8162, 8162]",20180307
5n56,"['A', 'B']","[510, 510]",20180307
5xis,"['A', 'B', 'C']","[6186, 6524, 6524]",20180307
5oi2,['A'],[32],20180307
5nwl,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[357, 357, 357, 357, 357, 357, 357]",20180307
6b0k,"['A', 'B', 'C']","[18, 18, 18]",20180314
5x9a,"['A', 'B']","[6158, 6158]",20180314
5o1j,['A'],[5825],20180314
5wai,"['A', 'B', 'C', 'D']","[6100, 6101, 7244, 10039]",20180314
6fuy,['A'],[6689],20180314
5oyj,"['A', 'B', 'C', 'D']","[5912, 5912, 8150, 8150]",20180314
5vrf,"['B', 'A']","[2448, 2448]",20180314
5nfo,"['A', 'B']","[9406, 9406]",20180314
6ar9,"['A', 'C', 'D', 'E', 'F']","[434, 434, 7607, 7607, 7607]",20180314
5w45,['B'],[5956],20180314
5v4t,['A'],[6031],20180314
5wmm,"['A', 'B']","[6124, 6125]",20180314
6f47,['A'],[822],20180314
5yvx,"['A', 'C']","[3259, 4491]",20180314
5n96,['B'],[8263],20180314
6ayu,"['A', 'B']","[9089, 9089]",20180314
6fwf,['A'],[7080],20180314
6c25,['A'],[6462],20180314
5wnb,"['H', 'L', 'B']","[6078, 6126, 6531]",20180314
6bk5,['A'],[2955],20180314
5xm3,"['A', 'B', 'C', 'D']","[724, 724, 8054, 8054]",20180321
6fhu,"['A', 'F', 'H', 'G']","[6039, 6661, 6662, 6663]",20180321
6fi0,['B'],[6039],20180321
6ci7,"['A', 'B', 'C', 'D', 'E', 'F']","[1128, 1128, 1128, 1128, 1128, 6492]",20180321
6am0,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[5650, 5650, 5781, 5781, 6375, 6375, 6376, 6376]",20180321
6c0d,['A'],[9587],20180321
5vjw,['A'],[6059],20180321
6fky,"['A', 'C']","[338, 6669]",20180321
5xqg,"['A', 'D']","[6208, 6208]",20180321
6fij,"['A', 'B']","[6666, 6666]",20180321
5oy9,"['A', 'D']","[1990, 7632]",20180321
6c9e,"['A', 'B']","[6211, 6211]",20180321
6cko,"['A', 'C']","[6507, 6508]",20180321
6c62,"['A', 'B', 'D']","[2011, 6469, 7607]",20180321
6c6g,"['A', 'B', 'D']","[2011, 6469, 6470]",20180321
5v0f,['A'],[5045],20180321
5yix,"['A', 'B']","[6258, 6259]",20180321
6cn2,['A'],[6516],20180321
6cn1,"['E', 'F', 'G', 'H']","[4993, 4993, 4993, 4993]",20180321
6fhq,['A'],[6039],20180321
5yat,"['A', 'B']","[1063, 1063]",20180321
6cr0,['A'],[6523],20180328
6bh0,['A'],[6425],20180328
5xbv,['A'],[6162],20180328
5xw8,"['A', 'B', 'C']","[3099, 6216, 6217]",20180328
5yd0,"['A', 'C']","[7508, 7508]",20180328
6c33,['A'],[6464],20180328
6ciq,['A'],[6505],20180328
5yz9,['A'],[6284],20180328
5x2b,['D'],[6147],20180328
6cnp,"['A', 'B']","[8111, 8111]",20180328
5yec,"['A', 'B', 'C', 'D']","[6099, 6099, 6246, 6246]",20180328
6bzo,"['A', 'B', 'C', 'D', 'E', 'F', 'J']","[5115, 5115, 5747, 6458, 6459, 6754, 10065]",20180328
6com,['A'],[811],20180404
5zhz,['A'],[9817],20180404
5vyf,"['L', 'H', 'F']","[6077, 6078, 6531]",20180404
6f4t,['A'],[6883],20180404
5ofs,['A'],[7232],20180404
6bz3,"['A', 'B', 'C', 'D']","[6456, 6456, 6457, 6457]",20180404
6c6k,['A'],[5990],20180404
5xd6,['A'],[6166],20180404
6esl,"['A', 'B']","[6628, 6628]",20180404
6cty,"['A', 'B', 'C', 'D', 'E', 'F']","[4105, 4105, 6527, 6527, 6527, 6527]",20180404
6f06,['B'],[2236],20180411
5wly,['A'],[6121],20180411
5w0g,['A'],[6082],20180411
5yuf,"['A', 'B', 'C', 'D']","[6277, 6277, 6277, 6277]",20180411
6b67,"['A', 'D', 'E', 'F']","[6374, 6395, 6396, 6396]",20180411
6evg,['A'],[9430],20180411
6eki,"['B', 'F']","[3571, 3571]",20180411
5v8c,['A'],[6034],20180411
6f95,"['A', 'B', 'C', 'D', 'E']","[6652, 6652, 6652, 6652, 6652]",20180411
6epy,"['A', 'B', 'C', 'D']","[435, 435, 435, 6627]",20180411
5ze3,['A'],[6312],20180411
5ud1,"['A', 'B']","[2959, 2959]",20180411
5vg2,['B'],[6052],20180411
6cth,['A'],[6166],20180411
5xem,"['A', 'B']","[6169, 6169]",20180411
5ouo,['A'],[5909],20180411
5ucp,"['A', 'B']","[2959, 2959]",20180411
5z4g,['A'],[6195],20180411
5o6c,['A'],[7615],20180418
5vgc,"['A', 'B']","[6053, 6053]",20180418
5wmt,"['A', 'B', 'C', 'D']","[2443, 2443, 2443, 2443]",20180418
6ceo,['A'],[2443],20180418
5wob,"['G', 'H', 'g', 'h', 'U', 'W', 'V', 'X']","[4153, 4153, 6078, 6078, 6128, 6129, 6531, 6531]",20180418
6bwy,['B'],[6453],20180418
6cwp,"['A', 'B', 'F']","[6534, 7566, 7566]",20180418
6ehs,"['S', 'L', 'T', 'M']","[4643, 4643, 8047, 8047]",20180418
6g35,['A'],[6706],20180418
5ot1,['A'],[5908],20180418
5y3j,['A'],[6234],20180418
5z68,"['A', 'B']","[9541, 9541]",20180418
6cbd,['A'],[6477],20180418
5vh2,['B'],[5948],20180418
6g8r,"['A', 'B']","[4818, 6078]",20180418
6b7h,['A'],[2798],20180425
6d0y,"['C', 'A', 'B']","[6541, 6542, 6543]",20180425
5y8v,['B'],[6241],20180425
6ehe,['A'],[6615],20180425
5oes,"['C', 'D']","[2629, 2629]",20180425
5olm,"['A', 'B']","[3442, 3442]",20180425
5z01,['A'],[6285],20180425
5w75,['C'],[24],20180425
5oet,"['B', 'A']","[5875, 5875]",20180425
6d0p,"['A', 'B', 'C', 'D']","[6540, 6540, 6540, 9048]",20180425
6d0g,['A'],[6539],20180425
5nq2,"['A', 'B', 'C']","[5818, 6745, 9493]",20180425
6ei4,['A'],[6961],20180425
6ew9,"['A', 'B', 'C', 'P', 'Q', 'R']","[6631, 6631, 6631, 6632, 6632, 6632]",20180425
6ehf,['A'],[6615],20180425
5oeu,"['A', 'C']","[5875, 5875]",20180425
5z1q,"['A', 'B', 'C']","[1341, 1341, 1341]",20180425
5ze2,"['A', 'B', 'C', 'D', 'N']","[6311, 6390, 6390, 7296, 7296]",20180425
5vjs,['A'],[6058],20180425
5w76,['A'],[24],20180425
5z42,['A'],[6293],20180425
5z5i,['A'],[6297],20180425
6c2h,['A'],[6169],20180425
5los,['A'],[5651],20180502
5xe5,"['A', 'B']","[6167, 6167]",20180502
5y31,"['A', 'B']","[2461, 6232]",20180502
5y2z,"['G', 'H']","[2461, 6231]",20180502
5yuh,['A'],[6278],20180502
5xhp,"['E', 'F']","[5366, 6184]",20180502
6cnn,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[6517, 6517, 6517, 6517, 7712, 7712, 7712, 7712]",20180502
6d6j,"['A', 'B']","[6551, 6551]",20180502
5ywd,['B'],[10224],20180502
5ows,"['A', 'B']","[3890, 3890]",20180502
6ca4,['A'],[3765],20180502
5xek,['A'],[6168],20180502
5ysb,['A'],[6272],20180502
5xsv,"['A', 'C']","[6210, 6210]",20180502
6f90,['A'],[1774],20180502
6f92,"['B', 'C']","[1774, 1774]",20180502
6bwj,"['A', 'B']","[9878, 9878]",20180502
5yug,"['B', 'E']","[6278, 6278]",20180502
5y05,['A'],[6226],20180502
6cy5,"['A', 'B']","[5621, 5621]",20180502
5z28,"['A', 'B']","[6278, 6278]",20180502
6c7y,"['A', 'B']","[6166, 6472]",20180502
5xht,['A'],[6185],20180502
5mh5,"['A', 'B']","[5728, 5728]",20180502
6c01,['A'],[7853],20180502
6esb,[],[],20180502
5nw7,['A'],[5822],20180502
6ein,['A'],[6921],20180502
6cfv,['A'],[8665],20180509
6bvd,"['A', 'B']","[822, 822]",20180509
5wni,['A'],[6127],20180509
6cj0,"['A', 'B']","[6506, 6506]",20180509
6cg6,['A'],[5948],20180509
6cg7,"['A', 'B']","[5948, 5948]",20180509
5or3,"['A', 'D', 'B']","[5906, 5906, 5907]",20180509
5obu,['A'],[8489],20180509
6fpp,['B'],[6685],20180509
6cgb,['A'],[5948],20180509
5tfa,['A'],[918],20180509
5yrp,"['A', 'B']","[5685, 5685]",20180509
6cjy,['A'],[2999],20180509
6cgu,"['A', 'D']","[5948, 5948]",20180509
6cam,['A'],[6475],20180509
6cgs,"['A', 'B']","[5948, 5948]",20180509
5tfb,['A'],[918],20180509
6cen,"['A', 'D']","[6483, 7911]",20180509
5txk,"['A', 'B']","[5548, 6524]",20180509
6gfb,"['A', 'B']","[6727, 6727]",20180509
5ocm,"['D', 'E']","[6622, 6622]",20180516
6fkz,"['A', 'B', 'E']","[338, 338, 6670]",20180516
5nl7,['A'],[5016],20180516
5nmy,['A'],[4140],20180516
5o4v,['A'],[5817],20180516
5nns,"['B', 'A']","[5814, 8639]",20180516
5nnb,"['A', 'B']","[9876, 9876]",20180516
5tw8,['A'],[5966],20180516
5ncn,"['A', 'B']","[5795, 5796]",20180516
5nh2,"['A', 'B']","[5804, 5805]",20180516
6co7,"['A', 'B', 'C', 'D']","[6518, 6518, 6518, 6518]",20180516
6bt2,['B'],[6444],20180516
6fv3,"['C', 'D']","[6690, 6690]",20180516
5nhk,"['A', 'B', 'C', 'D']","[1730, 1730, 1730, 1730]",20180516
5ok4,['A'],[5886],20180516
6avz,"['B', 'A', 'E']","[310, 4726, 6386]",20180516
5nmp,"['E', 'F']","[9876, 9876]",20180516
6bbd,['A'],[7524],20180523
5yjg,['A'],[6261],20180523
5yht,"['A', 'B']","[6256, 6256]",20180523
5vvm,['B'],[6075],20180523
5xt2,['A'],[4097],20180523
5yiq,"['A', 'D']","[6099, 6257]",20180523
5ywt,['A'],[9103],20180523
6dex,"['A', 'B']","[6567, 6568]",20180523
6bsw,"['A', 'B']","[6443, 6443]",20180523
5wm6,['A'],[6123],20180523
6g21,['A'],[6654],20180523
5vxa,"['A', 'B']","[8021, 8021]",20180523
5vtm,"['W', 'X', 'V']","[2123, 7740, 7741]",20180523
5vt8,['D'],[5948],20180523
6fgs,['A'],[6659],20180530
6d6v,"['A', 'D', 'F', 'E', 'G', 'H']","[6552, 6553, 6554, 9163, 9168, 9169]",20180530
6c90,"['A', 'B']","[6473, 6474]",20180530
5nri,['A'],[9849],20180530
5u2o,['A'],[3562],20180530
6fpc,"['B', 'D']","[6683, 6683]",20180530
5zbs,['A'],[6086],20180530
5z06,['A'],[6286],20180530
5nzz,"['D', 'E', 'F', 'G', 'H']","[1537, 2999, 6396, 6396, 6396]",20180530
6ci9,"['E', 'F', 'G', 'H', 'A', 'B', 'C', 'D', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P']","[4268, 4268, 4268, 4268, 6493, 6494, 6495, 6496, 6497, 6498, 6499, 6500, 6501, 6502, 6503, 6504]",20180530
6cq2,['A'],[6520],20180530
5np9,['A'],[5816],20180530
5npq,['A'],[5817],20180530
5n12,['B'],[6683],20180530
6fgn,['A'],[6659],20180530
6dkh,"['A', 'D']","[1063, 1063]",20180606
6dgm,"['A', 'B']","[6572, 6572]",20180606
5z46,['B'],[6294],20180606
5m2x,"['F', 'A', 'B', 'C', 'D', 'E']","[5057, 7607, 7607, 7607, 7607, 7607]",20180606
5w1d,['A'],[9822],20180606
6d3u,['B'],[6546],20180606
6d8j,['A'],[6559],20180606
6cql,"['A', 'B', 'C', 'D', 'E']","[2101, 6522, 6531, 8965, 8967]",20180606
6csl,['A'],[6525],20180613
5vhc,['D'],[8263],20180613
5xnr,['A'],[6200],20180613
6glc,"['A', 'B']","[4920, 6524]",20180613
5wb2,"['A', 'B', 'D']","[6104, 6105, 8700]",20180613
5xeg,['A'],[2646],20180613
6g94,"['S', 'L', 'T', 'M', 'Q', 'J', 'R', 'K', 'A', 'B']","[4643, 4643, 4643, 4643, 6721, 6721, 8047, 8047, 8047, 8047]",20180613
6b7k,['A'],[6397],20180613
5w4c,"['A', 'B']","[5488, 5488]",20180613
6en3,['A'],[7156],20180613
5xr4,['A'],[2951],20180613
6dk4,['A'],[2302],20180613
5xp0,"['A', 'B']","[6206, 6206]",20180620
6b4k,['A'],[3585],20180620
6en4,"['A', 'B', 'C', 'D']","[5422, 6621, 8705, 8713]",20180620
6d03,"['A', 'B', 'C', 'D', 'E']","[184, 184, 6537, 6537, 6538]",20180620
5zeq,['A'],[2181],20180620
5yy0,"['A', 'B']","[1979, 6281]",20180620
6gq8,"['A', 'B', 'C', 'D']","[6759, 6759, 6759, 6759]",20180620
6fue,"['D', 'E', 'F']","[6688, 6688, 6688]",20180620
6d04,"['A', 'B', 'C', 'D', 'E', 'F']","[184, 184, 6537, 6537, 6538, 6538]",20180620
5zkq,"['A', 'B']","[6318, 6319]",20180620
5ybi,"['A', 'B']","[1295, 6245]",20180620
5xpx,"['A', 'E']","[6207, 6207]",20180620
5w4t,['C'],[6022],20180620
5o6y,"['B', 'C', 'D']","[967, 5853, 5854]",20180620
6gi1,['A'],[6741],20180620
6eyc,"['2', '3', '4', '5', '6', '7']","[7170, 7170, 7170, 7170, 7170, 7170]",20180620
5oc0,['A'],[5867],20180620
6b4j,"['A', 'D', 'E']","[3585, 6392, 6393]",20180620
6bwq,"['A', 'B']","[6452, 6452]",20180620
5wfc,"['A', 'B', 'D']","[5593, 6112, 6113]",20180627
5wf7,"['A', 'B']","[5593, 6112]",20180627
5wg6,"['A', 'B']","[6114, 9040]",20180627
6cl5,"['D', 'E', 'F']","[6510, 6510, 6510]",20180627
5xuw,['B'],[1122],20180627
6cl6,"['A', 'B', 'C']","[6510, 6510, 6510]",20180627
5z9x,['A'],[6304],20180627
5w5x,"['L', 'H', 'A']","[6078, 6089, 6531]",20180627
5xu2,['A'],[4772],20180627
5yq0,['C'],[6271],20180627
6fc3,"['A', 'B']","[6655, 6656]",20180627
5wjm,['A'],[5948],20180704
5xwi,['A'],[6220],20180704
6btg,['A'],[9299],20180704
5yeq,"['A', 'B']","[6447, 6447]",20180704
6cdd,['B'],[6482],20180704
6fzv,"['A', 'B', 'C', 'D']","[3435, 3435, 3435, 6700]",20180704
5wch,"['A', 'B', 'C', 'D']","[6107, 6107, 6107, 6107]",20180704
6b86,"['A', 'B', 'C', 'D']","[6028, 6028, 6028, 6028]",20180704
6chs,"['A', 'H', 'I', 'J', 'D', 'E', 'F']","[6482, 9734, 9734, 9734, 9734, 9734, 9734]",20180704
5wj8,['A'],[5948],20180704
6djx,"['A', 'B', 'C']","[4488, 6524, 6574]",20180704
5xet,['C'],[3293],20180711
6dnf,"['A', 'B', 'C', 'D']","[6578, 6578, 6578, 6578]",20180711
5oaw,['A'],[5865],20180711
6fig,"['A', 'B']","[6665, 6665]",20180711
6fih,['A'],[6665],20180711
6fs8,['A'],[6097],20180711
5zr1,"['A', 'B', 'C', 'D', 'E', 'F']","[6332, 6333, 6334, 8566, 9061, 9063]",20180711
6eke,"['A', 'C', 'B']","[6617, 6617, 6617]",20180711
6d80,"['F', 'H', 'G', 'I', 'J', 'K', 'A', 'B', 'C', 'D']","[6556, 6556, 6556, 6557, 6557, 6558, 6578, 6578, 6578, 6578]",20180711
6c5w,"['A', 'E']","[6578, 8700]",20180711
6a6d,['A'],[3725],20180711
5owo,"['A', 'B', 'C', 'D']","[5911, 5911, 5911, 5911]",20180711
5zw3,"['A', 'B']","[1160, 1160]",20180711
6fyh,"['A', 'B']","[6524, 7629]",20180711
6dt0,"['A', 'B', 'C', 'D']","[6578, 6578, 6578, 6578]",20180711
6d7w,"['A', 'C', 'B', 'D']","[6578, 6578, 6578, 6578]",20180711
6cer,"['E', 'F', 'G', 'H']","[657, 657, 6484, 6484]",20180711
5xwe,"['A', 'B']","[6219, 6219]",20180711
6d42,"['A', 'B']","[6547, 6548]",20180711
5znp,"['A', 'P', 'Q']","[3958, 6299, 6327]",20180718
5wep,"['A', 'B']","[327, 327]",20180718
6dvv,"['A', 'B']","[5038, 6592]",20180718
5xwk,['A'],[6220],20180718
5zm3,['B'],[9198],20180718
5yv5,"['A', 'B']","[2922, 6279]",20180718
6byv,['A'],[6455],20180718
5wg8,['A'],[2933],20180718
5wew,"['E', 'F']","[327, 327]",20180718
5ze4,['A'],[7336],20180718
6cgk,['A'],[6485],20180718
6eth,['A'],[7503],20180718
5yeu,"['A', 'B']","[6247, 6247]",20180725
6gh8,"['B', 'C']","[2969, 6733]",20180725
6dhz,"['A', 'B', 'C', 'D']","[7919, 7919, 7919, 7919]",20180725
6fno,"['A', 'C']","[6667, 6674]",20180725
6dhy,"['A', 'B', 'C', 'D']","[7919, 7919, 7919, 7919]",20180725
5z8l,"['A', 'P']","[6299, 6300]",20180725
5zdn,['A'],[6309],20180725
6fwz,['A'],[6696],20180725
6e0s,['A'],[7218],20180725
6a56,"['A', 'B']","[6348, 6348]",20180725
6gjt,"['D', 'E', 'F']","[6743, 6743, 6743]",20180725
5ygk,"['B', 'F']","[6191, 6191]",20180725
5z8n,"['P', 'Q', 'C', 'R']","[3259, 6299, 6301, 6302]",20180725
5oc9,"['A', 'B']","[5868, 5868]",20180725
5yj9,['D'],[5864],20180725
6d8p,['A'],[4966],20180725
6fju,"['A', 'B']","[6667, 6667]",20180725
5vo3,['A'],[8515],20180725
5zqa,['A'],[6329],20180725
6e12,"['A', 'B']","[6595, 6595]",20180725
6bj2,"['D', 'E', 'A', 'B', 'C']","[6429, 6531, 6745, 8967, 9493]",20180725
5xne,"['B', 'A']","[6917, 6917]",20180801
6cv7,['A'],[7202],20180801
5yh1,['A'],[6254],20180801
5mlh,['A'],[5737],20180801
6bxb,['A'],[1674],20180801
6f45,"['D', 'A', 'B', 'C']","[6647, 6647, 6647, 6648]",20180801
5yf2,"['A', 'B']","[6249, 6249]",20180801
5lsf,[],[],20180801
6g1o,['A'],[6704],20180801
5yy2,['A'],[6282],20180801
5od5,"['C', 'A']","[5870, 5871]",20180801
5zgm,['A'],[6196],20180801
6arb,"['A', 'B', 'C']","[6382, 6382, 6382]",20180801
6eyv,"['B', 'A']","[6640, 6640]",20180801
5zh6,['B'],[6196],20180801
5y0u,['A'],[648],20180801
6a8l,"['A', 'B']","[7070, 7070]",20180801
5zov,"['A', 'B']","[6328, 6328]",20180801
6f2t,['B'],[7853],20180801
6ba4,['A'],[1498],20180801
6dbl,"['A', 'B', 'C', 'D']","[6390, 6390, 7296, 7296]",20180801
6cj3,['A'],[6382],20180801
5wfi,"['B', 'D']","[6233, 6524]",20180801
6dlu,"['B', 'P']","[6577, 6577]",20180801
5zb1,['A'],[6813],20180808
6fwv,"['A', 'B']","[1128, 6695]",20180808
5xya,['A'],[7810],20180808
6dff,"['L', 'T', 'B', 'C', 'G', 'H', 'M', 'S']","[295, 295, 3873, 6511, 6513, 6514, 6570, 6571]",20180808
5zqf,['A'],[5351],20180808
6ggm,"['A', 'B', 'P']","[6731, 6745, 9493]",20180808
6h7x,['A'],[6811],20180808
5zb3,"['A', 'B']","[6813, 6813]",20180808
5oiu,"['A', 'B', 'C', 'D', 'E', 'F']","[448, 448, 448, 448, 448, 448]",20180808
5ojh,['A'],[7379],20180808
5ohh,"['B', 'A']","[3571, 3571]",20180808
6h2j,"['A', 'B']","[1233, 6794]",20180808
6ghc,"['A', 'B']","[6736, 6736]",20180808
6fx6,['A'],[6697],20180808
6btq,['A'],[2256],20180808
6gl1,"['G', 'H', 'T']","[6745, 6746, 9493]",20180808
5xxz,"['A', 'B']","[7810, 7810]",20180808
5uly,"['A', 'C']","[6002, 6002]",20180808
5yt7,['B'],[2029],20180808
6gxz,"['A', 'E']","[6776, 6777]",20180808
6fl2,"['A', 'B']","[6671, 6671]",20180808
6cm9,"['L', 'T', 'B', 'C', 'G', 'H', 'M', 'S', 'N']","[295, 295, 3873, 6511, 6512, 6513, 6514, 6570, 6571]",20180808
5zmy,"['E', 'F']","[6326, 6326]",20180808
6f1j,"['A', 'B']","[6641, 6641]",20180815
5yf4,"['A', 'B']","[6250, 6251]",20180815
6g1i,"['A', 'B']","[6702, 6703]",20180815
6f79,['A'],[2181],20180815
6d0o,"['A', 'B', 'C', 'D']","[6068, 6068, 6068, 6068]",20180815
6d3h,"['A', 'B']","[6068, 6068]",20180815
6cgz,['C'],[1615],20180815
6cce,"['J', 'A', 'B', 'C', 'D', 'E', 'F', 'G']","[5115, 5115, 5747, 6458, 6478, 6479, 6754, 10065]",20180815
6dpp,['A'],[840],20180815
6d3j,['A'],[6068],20180815
5nv1,['A'],[6807],20180815
6cgy,"['A', 'H', 'L']","[1615, 1615, 1615]",20180815
6bh8,"['A', 'B']","[3937, 6426]",20180815
5xnc,"['E', 'F']","[6954, 6954]",20180815
6ccv,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'J', 'T']","[5115, 5115, 5747, 6458, 6481, 6754, 7841, 7842, 10065]",20180815
6gx3,"['A', 'B', 'C', 'D']","[3411, 3411, 3411, 3411]",20180815
6bwd,"['A', 'B', 'C', 'D']","[6448, 6448, 6448, 6448]",20180815
6gwg,['A'],[6770],20180822
6gcn,"['A', 'B']","[974, 974]",20180822
6fxt,['A'],[6698],20180822
6boj,"['A', 'B', 'C', 'D']","[6005, 6005, 6005, 6005]",20180822
6di7,['A'],[6573],20180822
5nbm,"['A', 'C', 'D', 'F', 'G']","[6481, 6702, 8700, 9441, 9441]",20180822
6chg,"['A', 'B', 'C', 'D', 'E', 'F', 'J']","[6486, 6487, 6488, 6489, 6490, 6490, 6491]",20180822
6def,['B'],[3167],20180822
6bd4,['A'],[6417],20180822
5onm,['A'],[5903],20180822
6djq,"['A', 'B']","[3167, 3167]",20180822
5ono,['A'],[5903],20180822
5nbn,"['A', 'C', 'D', 'F', 'H']","[5793, 6702, 9441, 9441, 9532]",20180822
6h1z,"['A', 'B']","[6702, 8639]",20180822
5ow3,['C'],[5910],20180822
6e2g,"['A', 'B', 'C', 'D', 'E']","[7712, 9878, 9878, 9878, 9878]",20180822
5op3,['A'],[8150],20180829
6a5n,['A'],[6349],20180829
6ds6,['A'],[6585],20180829
6ghs,['A'],[6737],20180829
5z79,"['C', 'D']","[7012, 7012]",20180829
5yp7,['D'],[6269],20180829
6efg,"['A', 'B']","[427, 427]",20180829
6bxi,['A'],[2999],20180829
5yph,['A'],[6269],20180829
6a5k,['A'],[6349],20180829
6ggo,"['B', 'A']","[6732, 6732]",20180829
5z7x,['A'],[7709],20180829
6ckx,"['A', 'B', 'C']","[2999, 5208, 6509]",20180829
6cvo,"['A', 'B']","[4257, 4257]",20180829
5z7w,['A'],[7709],20180829
6fhn,['A'],[6660],20180829
6cqs,['A'],[4890],20180829
6dgd,['B'],[6564],20180905
5otj,"['L', 'H', 'A', 'C']","[574, 1341, 6078, 6531]",20180905
6gaq,"['A', 'B']","[5641, 5641]",20180905
5zhw,"['A', 'B']","[6314, 6350]",20180905
6dcf,"['J', 'A', 'B', 'C', 'D', 'E', 'F']","[5115, 5115, 5747, 6458, 7840, 7841, 10065]",20180905
6h5e,"['A', 'B']","[6805, 6806]",20180905
6d2m,['A'],[98],20180905
6efx,['A'],[6613],20180905
6dcr,"['A', 'B']","[6564, 6564]",20180905
5z1x,['B'],[675],20180905
5otn,['A'],[6916],20180905
5v1u,"['B', 'F']","[6026, 6027]",20180905
6cxo,"['A', 'B']","[6536, 6536]",20180905
6a6a,"['A', 'B']","[6350, 6350]",20180905
6g5j,['A'],[3272],20180905
5yvz,['A'],[6280],20180905
6d9i,['A'],[1122],20180905
6cc9,[],[],20180905
6h45,"['A', 'B']","[3766, 7607]",20180905
6e4q,['D'],[766],20180912
6gic,"['A', 'B']","[6742, 6742]",20180912
6g7n,"['A', 'B']","[6714, 10200]",20180912
6e0a,"['A', 'B']","[6594, 6594]",20180912
6a0k,"['B', 'A']","[6343, 6343]",20180912
6dnl,['A'],[5314],20180912
6d4g,"['A', 'B']","[6549, 6549]",20180912
6c74,['A'],[6600],20180912
6avp,"['A', 'C']","[6385, 6385]",20180912
5z3q,"['B', 'A', 'D', 'C', 'E', 'H']","[5341, 5341, 5341, 5341, 5341, 6291]",20180912
6dps,['D'],[6581],20180912
6gfg,['B'],[6729],20180912
6a0j,['A'],[6343],20180912
6e47,"['A', 'B', 'F', 'G']","[5191, 5191, 6600, 6600]",20180912
6fr2,['A'],[6687],20180912
6auf,['B'],[7218],20180912
6cw2,"['D', 'C', 'A', 'B']","[6078, 6531, 6532, 6533]",20180919
6f32,"['A', 'B']","[6644, 6644]",20180919
6dbz,"['A', 'B']","[6563, 6563]",20180919
6e86,"['B', 'A']","[6603, 9354]",20180919
6btx,['A'],[6446],20180919
6e1k,"['A', 'B', 'C', 'D', 'E', 'F']","[5179, 5179, 6597, 6597, 8700, 8700]",20180919
6dt1,['A'],[6587],20180919
6eew,"['A', 'B', 'C', 'D']","[6610, 6610, 6611, 6611]",20180919
5zi5,['B'],[6315],20180919
6f5p,"['A', 'D', 'B', 'C', 'E', 'F', 'G', 'H']","[5123, 5123, 6649, 6649, 6650, 6651, 9490, 9490]",20180919
6dww,['A'],[9818],20180919
6e1m,"['A', 'B']","[5179, 5179]",20180919
6dtq,['A'],[6589],20180919
6drj,"['A', 'B', 'C', 'D']","[7171, 7171, 7171, 7171]",20180919
5zyv,['A'],[6341],20180919
6gsg,['A'],[5906],20180919
6mbg,['A'],[7153],20180919
6h21,"['A', 'B', 'C']","[6793, 6793, 6793]",20180926
6der,['A'],[9093],20180926
6mgg,"['A', 'B', 'C']","[59, 3234, 6702]",20180926
6cfn,['A'],[521],20180926
6epb,['A'],[9905],20180926
