pdb_id,chains,clusters,release_date
5orv,['A'],[3116],20171101
5nh5,"['A', 'B', 'C', 'D']","[7845, 7845, 7845, 7845]",20171101
5nkw,['A'],[10115],20171101
5ndf,"['A', 'B', 'C', 'D', 'E', 'F']","[12551, 12551, 12551, 12551, 12551, 12551]",20171101
5tyq,['A'],[6659],20171101
5ors,['A'],[3116],20171101
5orz,['A'],[3116],20171101
5wti,['Z'],[6870],20171101
6eo0,"['A', 'B', 'C', 'D']","[322, 322, 322, 322]",20171101
5orr,['A'],[3116],20171101
5nha,"['A', 'B', 'C', 'D']","[7845, 7845, 7845, 7845]",20171101
6b6p,['A'],[316],20171101
6enx,['A'],[322],20171101
5orn,['A'],[3116],20171101
5n6n,"['A', 'B', 'C']","[6426, 10181, 10181]",20171101
5osd,['A'],[3116],20171101
5nlq,['A'],[10115],20171101
5os5,['A'],[3116],20171101
5mi4,['A'],[5830],20171101
5h2q,"['A', 'B']","[2913, 2913]",20171101
5mi6,['A'],[5830],20171101
5nh8,"['A', 'B', 'C', 'D']","[7845, 7845, 7845, 7845]",20171101
6bd9,"['A', 'B']","[8783, 8783]",20171108
5n7d,"['A', 'B', 'C']","[6428, 6428, 6429]",20171108
6bd3,"['A', 'B']","[8783, 8783]",20171108
5yol,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[997, 997, 997, 997, 997, 997, 997, 997]",20171108
5xyn,"['A', 'B', 'C', 'D']","[6964, 6965, 6966, 7368]",20171108
5o44,"['A', 'C', 'D', 'B', 'E', 'F']","[11470, 11470, 11470, 11470, 11470, 11470]",20171108
5n7g,"['A', 'B', 'C']","[1605, 6428, 6430]",20171108
5wdx,['A'],[82],20171108
5ylc,['A'],[5090],20171108
5n7f,"['A', 'B', 'C']","[6428, 6428, 6430]",20171108
6bff,"['A', 'B']","[7204, 7204]",20171108
5waw,"['L', 'H']","[2215, 4106]",20171108
5l03,"['A', 'B', 'C']","[5786, 5786, 5786]",20171108
5yle,['A'],[5090],20171108
5h4d,"['A', 'D', 'H', 'C']","[3934, 3934, 5696, 5696]",20171108
6ao5,"['A', 'B']","[7154, 7155]",20171108
5ylf,['A'],[5090],20171108
5o2z,"['B', 'A']","[810, 810]",20171108
5wlw,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[1394, 1394, 2119, 2119, 5022, 5022, 6837, 6837]",20171115
6b3b,['A'],[10771],20171115
5mez,"['A', 'B']","[3596, 3596]",20171115
6eoj,"['A', 'B', 'D']","[7435, 8817, 11204]",20171115
5yl4,"['A', 'B', 'C', 'D', 'E', 'F']","[786, 4474, 12555, 12555, 12555, 12555]",20171115
5od6,"['A', 'B']","[3596, 3596]",20171115
5wsa,"['A', 'B', 'C', 'D']","[6860, 6860, 6860, 6860]",20171115
5lj6,['A'],[6214],20171115
5nm9,"['A', 'B']","[3596, 3596]",20171115
5vsr,"['A', 'B']","[3653, 7054]",20171115
5wsb,"['A', 'B', 'C', 'D']","[6860, 6860, 6860, 6860]",20171115
5wsc,"['A', 'B', 'C', 'D']","[6860, 6860, 6860, 6860]",20171115
6b3a,['A'],[10771],20171115
5on3,"['A', 'D']","[5494, 5494]",20171115
5wvo,"['A', 'B', 'C', 'D']","[2825, 6877, 11470, 11470]",20171115
5lef,"['A', 'B', 'C', 'D']","[6207, 6207, 11906, 11906]",20171115
5omw,"['A', 'D']","[5494, 5494]",20171115
5na8,"['A', 'B']","[6433, 6433]",20171115
5on2,"['A', 'D']","[5494, 5494]",20171115
5mjl,['A'],[2265],20171115
5odg,"['A', 'B']","[3596, 3596]",20171115
5vx0,"['A', 'B', 'C', 'D']","[6791, 6791, 6812, 6812]",20171115
6az0,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[7164, 7164, 7164, 7164, 7164, 7164, 7165]",20171115
5wwd,"['A', 'B']","[6878, 6878]",20171115
5na6,['A'],[6433],20171115
5vs5,"['A', 'B']","[3653, 7054]",20171115
5ws8,"['A', 'B', 'C', 'D']","[6860, 6860, 6860, 6860]",20171115
5whg,['A'],[6831],20171115
5h6o,['A'],[5922],20171115
5vro,"['A', 'B']","[3653, 7054]",20171115
5mey,['A'],[3596],20171115
5vt7,"['A', 'B']","[3653, 7054]",20171115
5o8z,"['A', 'B']","[6497, 6497]",20171115
5lj7,"['A', 'B']","[6214, 6214]",20171115
5mf0,"['A', 'B']","[3596, 3596]",20171115
5na7,['A'],[6433],20171115
6b6h,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I']","[4609, 6410, 7175, 7175, 8355, 8730, 9556, 9949, 9949]",20171115
5lil,"['A', 'B']","[6214, 6214]",20171115
5onh,"['A', 'D']","[5494, 5494]",20171115
5ws9,"['A', 'B', 'C', 'D']","[6860, 6860, 6860, 6860]",20171115
5vsq,"['A', 'B']","[3653, 7054]",20171115
5vr7,"['A', 'B']","[3653, 7054]",20171115
6ayb,['A'],[10607],20171122
5pa2,['A'],[6104],20171122
6b98,"['A', 'B']","[2913, 2913]",20171122
5p9o,['A'],[6104],20171122
5pa0,['A'],[6104],20171122
5pa5,['A'],[6104],20171122
6b97,"['A', 'B']","[2913, 2913]",20171122
5pa1,['A'],[6104],20171122
5p9q,['A'],[6104],20171122
5h7w,"['A', 'B']","[2472, 2472]",20171122
5pa7,"['A', 'B']","[6104, 6104]",20171122
5xlz,"['A', 'B', 'C', 'D', 'E', 'F']","[786, 4474, 12555, 12555, 12555, 12555]",20171122
5h74,"['A', 'B', 'C', 'D', 'E', 'F']","[786, 4474, 12555, 12555, 12555, 12555]",20171122
5p9r,"['A', 'B']","[6104, 6104]",20171122
5pa4,['A'],[6104],20171122
5p9p,['A'],[6104],20171122
5vvs,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L']","[4985, 5827, 7738, 7987, 7992, 9077, 9372, 9605, 9781, 12198, 12199, 12200]",20171122
6aob,"['A', 'B']","[6583, 6583]",20171122
5p9n,['A'],[6104],20171122
5p9x,['A'],[6104],20171122
5vvr,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M']","[4985, 5827, 7738, 7987, 7992, 8019, 9077, 9372, 9605, 9781, 12198, 12199, 12200]",20171122
5p9s,['A'],[6104],20171122
5pa6,['A'],[6104],20171122
5u7n,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[9630, 9630, 9630, 9630, 9630, 9630, 9630, 9630]",20171122
6b96,"['A', 'B']","[2913, 2913]",20171122
5p9u,['A'],[6104],20171122
5p9t,['A'],[6104],20171122
5p9z,['A'],[6104],20171122
5wy8,"['A', 'B']","[6880, 6930]",20171122
5p9w,['A'],[6104],20171122
5mqj,"['A', 'B', 'C', 'D']","[1689, 1689, 1689, 1689]",20171122
5p9y,['A'],[6104],20171122
5va4,['A'],[6734],20171122
5pa3,['A'],[6104],20171122
5p9v,['A'],[6104],20171122
5nl9,"['A', 'B']","[6462, 6462]",20171122
5mte,"['A', 'B']","[3600, 3600]",20171129
5onx,['A'],[2925],20171129
5olr,"['A', 'B', 'C']","[768, 768, 768]",20171129
5g2b,"['A', 'B']","[2913, 2913]",20171129
5g50,"['A', 'B']","[4063, 4063]",20171129
5ofn,"['A', 'B', 'C']","[1139, 1140, 6530]",20171129
6eks,['A'],[459],20171129
5g4a,"['A', 'B']","[10842, 10842]",20171129
5o8l,['A'],[10350],20171129
6ar3,"['A', 'D']","[9893, 9893]",20171129
5n2g,['A'],[12573],20171129
5ony,['A'],[2925],20171129
5ols,['A'],[768],20171129
5olp,"['A', 'B']","[6551, 6551]",20171129
5ojn,['A'],[6542],20171129
6eku,['A'],[459],20171129
5o8x,"['A', 'B']","[6496, 6496]",20171129
5lbw,"['A', 'B']","[4318, 4318]",20171129
5m7b,['A'],[2239],20171129
5o7t,['A'],[8380],20171129
5nsp,"['A', 'C', 'B', 'D']","[4442, 4442, 5594, 5594]",20171129
5h7s,"['E', 'D', 'A', 'F', 'B', 'C']","[5703, 5703, 11470, 11470, 12222, 12222]",20171129
5m7c,"['A', 'B']","[2239, 2239]",20171129
5lbz,"['A', 'B']","[4318, 4318]",20171129
5h7r,['D'],[5703],20171129
5oxj,['A'],[8380],20171129
5of3,"['A', 'B', 'D', 'E', 'C', 'F']","[1139, 1139, 6529, 6529, 6530, 6530]",20171129
5veq,"['A', 'B']","[6747, 6747]",20171129
5ver,"['A', 'B']","[6747, 6747]",20171129
5olq,"['A', 'B', 'C']","[768, 768, 768]",20171129
5lby,"['A', 'B']","[4318, 4318]",20171129
5m6z,['A'],[1134],20171129
5nob,"['A', 'B']","[4751, 4751]",20171129
6eon,['A'],[7437],20171129
5oj7,['A'],[6542],20171129
5yef,"['A', 'B', 'G', 'J']","[6987, 6987, 6987, 6987]",20171129
5ol2,"['A', 'B', 'C', 'D', 'E', 'F']","[6546, 6546, 6547, 6547, 6548, 6548]",20171129
5m79,['A'],[2239],20171129
5yeh,"['A', 'B']","[6987, 6987]",20171129
5ojo,"['A', 'B', 'C']","[322, 322, 7538]",20171129
5m7d,['A'],[2239],20171129
5yeg,"['A', 'B']","[6987, 6987]",20171129
5oef,"['A', 'B']","[11450, 11450]",20171129
5g57,"['A', 'B']","[2913, 2913]",20171129
6alz,"['A', 'B']","[9233, 9233]",20171129
5mra,"['A', 'B', 'C', 'D']","[2610, 2610, 2610, 2610]",20171129
6ar1,"['A', 'D']","[9893, 9893]",20171129
5vep,"['A', 'B']","[6747, 6747]",20171129
5m6g,['A'],[6309],20171129
5yel,"['A', 'B']","[1608, 1608]",20171129
5trq,"['A', 'B']","[6647, 6647]",20171129
5nof,"['A', 'B']","[456, 456]",20171129
5vf5,['A'],[8856],20171206
5nee,['A'],[5259],20171206
5ltz,"['A', 'B', 'C', 'D']","[5968, 5968, 5968, 5968]",20171206
5yhx,"['A', 'B', 'G', 'H', 'M', 'N', 'S', 'T']","[6065, 6065, 6065, 6065, 6065, 6065, 6065, 6065]",20171206
6b9f,"['A', 'B']","[3920, 3920]",20171206
5lv0,"['A', 'B', 'C', 'D']","[6282, 6282, 6849, 6849]",20171206
5wgk,['A'],[7898],20171206
6b9e,"['A', 'B']","[3920, 3920]",20171206
6atk,"['A', 'B', 'C', 'E', 'D', 'F']","[7162, 8779, 8779, 12469, 12469, 12469]",20171206
5luz,"['A', 'B', 'C', 'D', 'P', 'Q']","[6282, 6282, 6283, 6284, 6285, 6285]",20171206
5u5i,"['A', 'B']","[6663, 6663]",20171206
5ws2,"['A', 'B']","[7976, 7976]",20171206
5u3a,['A'],[22],20171206
5nin,"['B', 'A', 'C', 'D']","[1421, 1421, 6452, 6452]",20171206
5wgl,"['A', 'B']","[7898, 7898]",20171206
6ekb,['A'],[7430],20171206
5lu7,"['A', 'B', 'C', 'D']","[5968, 5968, 5968, 5968]",20171206
5yi3,"['A', 'B', 'E', 'F', 'I', 'J', 'M', 'N']","[6065, 6065, 6065, 6065, 6065, 6065, 6065, 6065]",20171206
5m41,['A'],[6304],20171206
5wgm,"['A', 'B', 'C']","[7898, 7898, 7898]",20171206
5vo0,"['A', 'B', 'C', 'D', 'E', 'F']","[6785, 9946, 11470, 11470, 12222, 12222]",20171206
5nea,['A'],[5259],20171206
5wpn,['A'],[6696],20171206
5vnz,"['A', 'B', 'C', 'D', 'E', 'F']","[6785, 6785, 11470, 11470, 12222, 12222]",20171206
6b9d,"['A', 'B']","[3920, 3920]",20171206
5wam,"['A', 'B']","[6819, 6819]",20171206
5y36,['A'],[6971],20171206
5o6i,"['A', 'F', 'K']","[2240, 2240, 2240]",20171206
5vq2,"['A', 'B']","[11906, 11906]",20171206
5olc,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[2604, 2604, 2604, 2604, 2604, 2604, 2604, 2604]",20171206
5w23,"['A', 'B', 'C', 'H', 'L', 'I', 'M', 'J', 'N']","[2215, 2215, 2215, 4106, 4106, 4106, 6801, 6801, 6801]",20171206
6b89,"['A', 'B']","[10959, 10959]",20171206
5vpy,"['A', 'B']","[11906, 11906]",20171206
6bnj,"['A', 'B', 'C', 'D']","[3204, 3204, 3204, 3204]",20171206
5yj3,"['C', 'D']","[6996, 6996]",20171206
5yi2,"['A', 'B', 'E', 'F', 'I', 'J', 'M', 'N']","[6065, 6065, 6065, 6065, 6065, 6065, 6065, 6065]",20171206
5yi0,"['B', 'A', 'C', 'D']","[6065, 6065, 6065, 6065]",20171206
5u5n,"['A', 'B']","[6663, 6663]",20171206
5yhz,['A'],[6065],20171206
5o6g,"['A', 'D', 'G']","[2240, 2240, 2240]",20171206
5xop,"['A', 'B', 'C', 'D', 'E', 'F']","[6938, 6938, 6938, 6938, 6938, 6938]",20171206
5mjn,['A'],[5259],20171206
6elk,"['A', 'C']","[524, 524]",20171206
5nmr,['A'],[6464],20171206
5lq1,"['A', 'B']","[6247, 6247]",20171206
5yhy,['A'],[6065],20171206
5wgi,['A'],[7898],20171206
5umc,['A'],[5259],20171206
5ohj,"['A', 'B']","[2913, 2913]",20171213
6b00,['A'],[5259],20171213
5opf,['A'],[11210],20171213
6bqz,"['A', 'B']","[7217, 7217]",20171213
6enb,"['A', 'B']","[2585, 7434]",20171213
6f07,"['A', 'B', 'D']","[7672, 7672, 8228]",20171213
5o6d,"['A', 'B']","[6491, 6491]",20171213
6bca,"['F', 'A', 'B', 'C']","[7195, 7195, 11906, 11906]",20171213
5wtl,"['A', 'B', 'C', 'D']","[6871, 6871, 6871, 6871]",20171213
6b04,"['A', 'B', 'C']","[886, 886, 886]",20171213
6bc0,"['A', 'F']","[7195, 11906]",20171213
5xxl,"['A', 'B']","[8459, 8459]",20171213
5n0k,['A'],[449],20171213
6bo7,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L']","[3204, 3204, 3204, 3204, 3204, 3204, 3204, 3204, 3204, 3204, 3204, 3204]",20171213
5o6n,['A'],[12572],20171213
5xxo,"['A', 'B']","[8459, 8459]",20171213
6equ,['A'],[5259],20171213
5xxm,"['A', 'B']","[8459, 8459]",20171213
5xkt,"['A', 'B']","[1579, 1579]",20171213
5xxn,"['A', 'B']","[8459, 8459]",20171213
5n4l,"['A', 'B']","[449, 449]",20171213
6b06,"['A', 'B', 'C']","[886, 886, 886]",20171213
5h7o,"['A', 'B', 'C', 'D', 'E', 'F']","[786, 4474, 12555, 12555, 12555, 12555]",20171213
6bc1,"['A', 'C', 'B', 'D']","[7195, 7195, 11906, 11906]",20171213
5w2m,"['A', 'B', 'C', 'D', 'J', 'K', 'L', 'M']","[12171, 12171, 12171, 12171, 12171, 12171, 12171, 12171]",20171213
6bcb,"['F', 'A']","[7195, 11906]",20171213
6end,['A'],[2585],20171213
6b07,"['A', 'B', 'C']","[886, 886, 886]",20171213
6enc,['A'],[2585],20171213
5mlb,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[9458, 9458, 9458, 9458, 11906, 11906, 11906, 11906]",20171220
6ev7,['A'],[7363],20171220
5omf,['A'],[6318],20171220
5xt6,"['D', 'A', 'B', 'C']","[2119, 2119, 6945, 6945]",20171220
5m1r,['A'],[1134],20171220
5mbz,"['A', 'B']","[6317, 6317]",20171220
5xgd,['A'],[6918],20171220
5may,"['A', 'B', 'C', 'D']","[6314, 6314, 6314, 6314]",20171220
5ubo,"['A', 'S']","[821, 11171]",20171220
6en5,"['A', 'B', 'C', 'D']","[8552, 8552, 8552, 8552]",20171220
5omv,['A'],[6318],20171220
5omq,['A'],[6318],20171220
5ubi,"['A', 'B']","[7550, 7550]",20171220
5mla,"['A', 'B']","[9458, 11906]",20171220
6ev6,['A'],[7363],20171220
5mc3,"['A', 'B']","[6317, 6317]",20171220
5xt5,"['D', 'A', 'B', 'C']","[2119, 2119, 6945, 6945]",20171220
6eql,"['A', 'B']","[8146, 8146]",20171220
5mc5,"['A', 'B']","[6317, 6317]",20171220
5we2,"['A', 'B', 'C', 'D', 'F']","[6823, 6961, 6961, 6962, 6962]",20171220
6b6u,"['A', 'B']","[6860, 6860]",20171220
6evc,['A'],[7363],20171220
5m3c,"['A', 'B']","[6303, 6303]",20171220
5xj0,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'Y']","[305, 6410, 6921, 6922, 6923, 8730, 9949, 9949, 12112]",20171220
6evb,['A'],[7363],20171220
6b9s,"['A', 'D', 'C', 'F', 'G', 'B', 'E', 'H']","[7191, 7191, 7191, 7191, 7191, 7191, 7191, 7191]",20171220
5osk,"['A', 'B', 'C', 'D', 'E', 'F']","[786, 4474, 12555, 12555, 12555, 12555]",20171220
5mc4,"['A', 'B']","[6317, 6317]",20171220
5m3u,['A'],[1134],20171220
5vsk,"['A', 'B']","[10939, 10939]",20171220
5xaf,"['A', 'B', 'C', 'D', 'E', 'F']","[786, 4474, 12555, 12555, 12555, 12555]",20171220
5mc2,"['A', 'B']","[6317, 6317]",20171220
5u94,['A'],[6295],20171220
5w3u,"['A', 'B', 'C', 'D']","[7208, 7208, 7208, 7208]",20171220
5oyb,"['A', 'B']","[11396, 11396]",20171220
5mho,"['A', 'B', 'G', 'H']","[485, 485, 6332, 6333]",20171220
5mhn,"['A', 'B', 'H', 'I']","[485, 485, 6333, 6333]",20171220
5xzj,"['A', 'B', 'C', 'D']","[12440, 12440, 12440, 12440]",20171220
6eve,"['A', 'B', 'C', 'D']","[7363, 7363, 7363, 7363]",20171220
5mc1,"['A', 'B']","[6317, 6317]",20171220
5mb1,"['A', 'B', 'C', 'D']","[6314, 6314, 6314, 6314]",20171220
5yxc,"['A', 'B']","[9837, 9837]",20171220
5mby,"['A', 'B']","[6317, 6317]",20171220
6ev5,['A'],[7363],20171220
5m3k,"['A', 'B', 'C', 'D', 'E', 'F']","[6326, 6326, 6327, 6327, 7449, 7449]",20171220
6ev8,['A'],[7363],20171220
5we1,"['A', 'B', 'C', 'D']","[6822, 6822, 6961, 6961]",20171220
5ubg,"['A', 'B']","[7550, 7550]",20171220
5mhl,"['A', 'B', 'K', 'O']","[485, 485, 6330, 6330]",20171220
5mhm,"['A', 'B', 'H', 'O']","[485, 485, 6331, 6331]",20171220
6evd,['A'],[7363],20171220
6b9r,"['A', 'B', 'C', 'D']","[7191, 7191, 7191, 7191]",20171220
5mkm,"['A', 'B', 'C', 'D', 'E', 'F']","[3743, 3743, 3743, 3743, 3743, 3743]",20171220
6evf,"['A', 'B', 'C', 'D']","[7363, 7363, 7363, 7363]",20171220
5wbx,"['B', 'R']","[1421, 4548]",20171220
5m78,['A'],[5259],20171220
5xxe,"['A', 'C', 'B', 'D']","[6961, 6961, 6962, 6962]",20171220
5lme,['A'],[6231],20171220
5ubh,"['A', 'B']","[7550, 7550]",20171220
5h60,['A'],[5920],20171220
5h63,"['A', 'B', 'C', 'D']","[5920, 5920, 5920, 5920]",20171220
5min,"['A', 'B']","[6334, 6334]",20171220
6bqv,"['A', 'B', 'C', 'D']","[7315, 7315, 7315, 7315]",20171220
5u9z,"['A', 'B']","[7373, 7373]",20171220
5mc0,"['A', 'B']","[6317, 6317]",20171220
5wtd,['A'],[264],20171220
5maz,"['A', 'B', 'C', 'D']","[6314, 6314, 6314, 6314]",20171220
5wc5,"['B', 'R']","[1421, 4548]",20171220
5ns4,"['A', 'B']","[11557, 11557]",20171220
6b9t,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[7191, 7191, 7191, 7191, 7191, 7191, 7191, 7191]",20171220
5xxf,"['A', 'C', 'E', 'B', 'D', 'F']","[6961, 6961, 6962, 6962, 6963, 6963]",20171220
5mg5,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X']","[6326, 6326, 6326, 6326, 6326, 6326, 6326, 6326, 6327, 6327, 6327, 6327, 6327, 6327, 6327, 6327, 7449, 7449, 7449, 7449, 7449, 7449, 7449, 7449]",20171220
6ev9,['A'],[7363],20171220
6ev3,['A'],[7363],20171220
5vri,"['A', 'B', 'C', 'D']","[7208, 7208, 7208, 7208]",20171220
5mki,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N']","[3719, 3719, 3719, 3719, 3719, 3719, 3719, 3719, 3719, 3719, 3719, 3719, 3719, 3719]",20171220
6eva,['A'],[7363],20171220
5ub9,"['A', 'B']","[7550, 7550]",20171220
6f3f,['A'],[1575],20171227
5w3i,['A'],[4664],20171227
5uht,"['A', 'B', 'C', 'D']","[4549, 4549, 6286, 6286]",20171227
5n24,['A'],[5259],20171227
5xtw,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744]",20171227
6bgi,"['A', 'B']","[7206, 7206]",20171227
6ev4,['A'],[7363],20171227
5wg3,"['A', 'B', 'G']","[6826, 6827, 12434]",20171227
5wei,['A'],[4664],20171227
5yjm,['A'],[316],20171227
5wg5,"['A', 'B', 'G']","[6826, 6827, 12434]",20171227
6azp,"['A', 'B']","[7445, 11161]",20171227
5n25,['A'],[5259],20171227
6b3k,"['H', 'L']","[2215, 4106]",20171227
5yko,"['A', 'P']","[7846, 9150]",20171227
5wef,['A'],[4664],20171227
5ud6,"['A', 'B', 'C', 'D']","[3405, 3405, 3405, 3405]",20171227
5vp1,"['A', 'B', 'C']","[2913, 2913, 2913]",20171227
5nnw,"['A', 'B', 'C', 'D']","[6466, 6466, 6466, 6466]",20171227
6bhu,['A'],[12470],20171227
5yvs,['A'],[7923],20171227
5no9,"['A', 'B', 'C', 'D']","[6466, 6466, 6466, 6466]",20171227
5n1r,['A'],[5259],20171227
5tfl,"['A', 'B']","[9276, 9276]",20171227
5sxg,"['A', 'B']","[12171, 12171]",20171227
6b3w,"['A', 'B', 'E', 'F', 'S', 'T']","[5961, 5961, 10718, 10718, 10719, 10719]",20171227
6bdz,"['L', 'H', 'A']","[2215, 4106, 7202]",20171227
5wfz,['A'],[4664],20171227
5wv4,"['A', 'B']","[667, 667]",20171227
5mh1,['A'],[6328],20171227
5w7u,['A'],[4664],20171227
5ytk,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'J', 'K', 'L']","[3934, 3934, 3934, 3934, 3934, 3934, 7012, 7013, 7014, 7014]",20171227
5w9g,['A'],[4664],20171227
5tfm,['A'],[6718],20171227
5yvm,['A'],[7923],20171227
5n1s,['A'],[5259],20171227
5yjp,['A'],[316],20171227
6br4,"['A', 'B']","[9951, 9951]",20171227
5upk,"['A', 'B', 'C']","[1961, 3533, 11906]",20171227
6be6,"['A', 'B', 'C', 'D']","[7202, 7202, 7202, 7202]",20171227
5sxh,"['A', 'B']","[12171, 12171]",20171227
5h62,"['A', 'B']","[5920, 5920]",20171227
5yvr,['A'],[7923],20171227
4w2r,"['A', 'B', 'E', 'F', 'S', 'T']","[5961, 5961, 10718, 10718, 10719, 10719]",20171227
5ykn,['A'],[7846],20171227
5xnd,['A'],[1882],20171227
5tfk,['A'],[6718],20171227
5vgt,"['A', 'B']","[6764, 6764]",20171227
6erc,"['A', 'B']","[7445, 7445]",20171227
5xts,['A'],[5744],20171227
6azr,"['A', 'B', 'C', 'D']","[4549, 4549, 6286, 6286]",20171227
5we9,['A'],[4664],20171227
6bgj,"['A', 'B']","[7206, 7206]",20171227
5w7f,"['A', 'B']","[6811, 6811]",20180103
5ohi,['A'],[7567],20180103
5wb3,['A'],[4664],20180103
5w7a,"['A', 'B']","[6809, 6810]",20180103
5wdc,['A'],[4664],20180103
5whe,"['A', 'D', 'G', 'J', 'B', 'C', 'E', 'F', 'H', 'I', 'K', 'L']","[6854, 6854, 6854, 6854, 6854, 6854, 6854, 6854, 11906, 11906, 11906, 11906]",20180103
5wct,['A'],[4664],20180103
6bmt,"['A', 'B']","[7445, 11161]",20180103
5wdn,['A'],[4664],20180103
5whb,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L']","[6854, 6854, 6854, 6854, 6854, 6854, 6854, 6854, 11906, 11906, 11906, 11906]",20180103
5w78,"['A', 'B']","[6809, 6810]",20180103
5w7e,"['A', 'B']","[6811, 6811]",20180103
6blw,['A'],[5769],20180103
5wf3,['A'],[4664],20180103
5wdw,['A'],[4664],20180103
5oew,"['A', 'B', 'C']","[2188, 2188, 2188]",20180103
6bsg,"['A', 'B']","[2448, 9356]",20180103
5wap,['A'],[4664],20180103
5web,['A'],[4664],20180103
6b0q,"['D', 'A']","[5769, 5769]",20180103
5wa7,['A'],[4664],20180103
5wpl,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L']","[6854, 6854, 6854, 6854, 6854, 6854, 6854, 6854, 11906, 11906, 11906, 11906]",20180103
5wg9,['A'],[4664],20180103
6bsh,"['A', 'B']","[2448, 9356]",20180103
5wfw,['A'],[4664],20180103
6bsi,"['A', 'B']","[2448, 9356]",20180103
5w7d,['A'],[6811],20180103
5we7,['A'],[4664],20180103
5omj,['A'],[8417],20180103
5wpm,"['A', 'B', 'C']","[6854, 6854, 11906]",20180103
6bsj,"['A', 'B']","[2448, 9356]",20180103
6fd3,['A'],[3533],20180103
5wha,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L']","[6854, 6854, 6854, 6854, 6854, 6854, 6854, 6854, 11906, 11906, 11906, 11906]",20180103
5xag,"['A', 'B', 'C', 'D', 'E', 'F']","[786, 4474, 12555, 12555, 12555, 12555]",20180103
5yfb,"['A', 'B']","[6992, 6992]",20180103
6b0r,"['D', 'A']","[5769, 5769]",20180103
5omk,['A'],[8417],20180103
5wfm,['A'],[4664],20180103
5w7b,"['A', 'C', 'B', 'D']","[6809, 6809, 6810, 6810]",20180103
5yfd,"['A', 'B']","[6992, 6992]",20180103
6b0o,"['A', 'D']","[5769, 5769]",20180103
5wcs,['A'],[4664],20180103
5w7c,"['A', 'C', 'B', 'D']","[6809, 6809, 6810, 6810]",20180103
6b0p,"['D', 'A']","[5769, 5769]",20180103
5olb,['A'],[7567],20180103
5w44,['A'],[4664],20180110
6bms,"['A', 'D']","[7212, 7212]",20180110
5y3q,['A'],[12543],20180110
5vsa,"['A', 'B', 'C', 'D']","[7208, 7208, 7208, 7208]",20180110
5w3z,"['A', 'B', 'C', 'D']","[7208, 7208, 7208, 7208]",20180110
6bv4,['A'],[12469],20180110
5mze,"['A', 'B', 'C', 'D']","[7844, 7844, 7844, 7844]",20180110
5vrk,"['A', 'B']","[7208, 7208]",20180110
5xk9,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[6924, 6924, 6924, 6924, 6924, 6924, 6924, 6924]",20180110
6buy,['A'],[12469],20180110
5nfy,"['A', 'B', 'C', 'D', 'M', 'N', 'O', 'P']","[9732, 9732, 9732, 9732, 10090, 10090, 10090, 10090]",20180110
6bno,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[11171, 11171, 11171, 11171, 11171, 11171, 11171, 11171]",20180110
5y3e,['A'],[12543],20180110
6bbo,"['A', 'D', 'E', 'H']","[10476, 10476, 12171, 12171]",20180110
6bbl,"['A', 'B', 'C', 'D']","[714, 714, 5233, 5233]",20180110
5uy8,"['A', 'B', 'C', 'D']","[6717, 6717, 6717, 6717]",20180110
6aoj,['A'],[7156],20180110
6aok,['A'],[7156],20180110
6ehh,"['A', 'B', 'C', 'D']","[7844, 7844, 7844, 7844]",20180110
6bnp,"['I', 'J', 'K', 'L', 'M', 'N', 'A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[9638, 9638, 9638, 9638, 9638, 9638, 11171, 11171, 11171, 11171, 11171, 11171, 11171, 11171]",20180110
